2.673281729221343994e-01,3.490658402442932129e-01
-8.623069524765014648e-01,3.246321976184844971e-01
-1.668594479560852051e+00,-3.490656614303588867e-01
-2.208256483078002930e+00,-2.276002168655395508e-01
-2.549291610717773438e+00,-9.142688661813735962e-02
-2.710248708724975586e+00,-1.042802482843399048e-01
-2.729166507720947266e+00,-1.007946878671646118e-01
-2.641359806060791016e+00,-9.477597475051879883e-02
-2.478562116622924805e+00,-8.921319991350173950e-02
-2.261576890945434570e+00,-8.359739184379577637e-02
-2.009324073791503906e+00,-7.631472498178482056e-02
-1.735686659812927246e+00,-6.546793133020401001e-02
-1.449893474578857422e+00,-5.050047114491462708e-02
-1.153190851211547852e+00,-3.440847992897033691e-02
-8.471366763114929199e-01,-2.000272087752819061e-02
-5.322065949440002441e-01,-9.309714660048484802e-03
-2.083030194044113159e-01,-2.624198561534285545e-03
-5.703255823163999594e-08,1.879560951323355766e-10
-2.504988133155555685e-15,9.073571338724661928e-10
2.748060754512648626e-16,9.073590767627592868e-10
2.327358547852750870e-16,9.073591322739105181e-10
2.284221806827049523e-16,9.073590212516080555e-10
2.279897703631316320e-16,9.073589102293055930e-10
2.279454599520783914e-16,9.073587992070031305e-10
2.279410394988849080e-16,9.073586881847006680e-10
2.279404306939540690e-16,9.073585771623982055e-10
2.279406424521908826e-16,9.073584661400957430e-10
2.279404836335132724e-16,9.073583551177932804e-10
2.279404836335132724e-16,9.073582440954908179e-10
2.279404571637336707e-16,9.073581330731883554e-10
2.279404571637336707e-16,9.073580220508858929e-10
2.279404836335132724e-16,9.073579110285834304e-10
2.279403248148356622e-16,9.073578000062809679e-10
2.279405895126316792e-16,9.073576889839785053e-10
2.279403512846152639e-16,9.073575779616760428e-10
2.279405365730724758e-16,9.073574669393735803e-10
2.279405101032928741e-16,9.073573559170711178e-10
2.279405365730724758e-16,9.073572448947686553e-10
2.279404836335132724e-16,9.073571338724661928e-10
2.279405101032928741e-16,9.073570228501637303e-10
2.279405101032928741e-16,9.073569118278612677e-10
2.279405630428520775e-16,9.073568008055588052e-10
2.279404836335132724e-16,9.073566342721051114e-10
2.279404306939540690e-16,9.073565232498026489e-10
2.279404306939540690e-16,9.073564122275001864e-10
2.279404306939540690e-16,9.073563012051977239e-10
2.279405895126316792e-16,9.073561901828952614e-10
2.279405365730724758e-16,9.073560791605927989e-10
2.279405101032928741e-16,9.073559681382903364e-10
2.279405895126316792e-16,9.073558571159878738e-10
2.279405895126316792e-16,9.073557460936854113e-10
2.279405630428520775e-16,9.073556350713829488e-10
2.279405630428520775e-16,9.073555240490804863e-10
2.279405895126316792e-16,9.073554130267780238e-10
2.279405895126316792e-16,9.073553020044755613e-10
2.279406159824112809e-16,9.073551909821730987e-10
2.279405101032928741e-16,9.073550799598706362e-10
2.279405895126316792e-16,9.073549689375681737e-10
2.279403512846152639e-16,9.073548579152657112e-10
2.279407483313092894e-16,9.073547468929632487e-10
2.279406159824112809e-16,9.073546358706607862e-10
2.279406424521908826e-16,9.073545248483583237e-10
2.279405365730724758e-16,9.073543583149046299e-10
2.279405365730724758e-16,9.073542472926021674e-10
2.279405365730724758e-16,9.073541362702997048e-10
2.279406953917500860e-16,9.073540252479972423e-10
2.279406159824112809e-16,9.073539142256947798e-10
2.279406159824112809e-16,9.073538032033923173e-10
2.279406424521908826e-16,9.073536921810898548e-10
2.279405101032928741e-16,9.073535811587873923e-10
2.279406159824112809e-16,9.073534701364849298e-10
2.279405895126316792e-16,9.073533591141824672e-10
2.279406689219704843e-16,9.073532480918800047e-10
2.279406953917500860e-16,9.073531370695775422e-10
2.279405895126316792e-16,9.073530260472750797e-10
2.279406424521908826e-16,9.073529150249726172e-10
2.279406953917500860e-16,9.073528040026701547e-10
2.279406689219704843e-16,9.073526929803676921e-10
2.279406424521908826e-16,9.073525819580652296e-10
2.279406424521908826e-16,9.073524709357627671e-10
2.279405630428520775e-16,9.073523599134603046e-10
2.279405895126316792e-16,9.073522488911578421e-10
2.279407218615296877e-16,9.073520823577041483e-10
2.279407218615296877e-16,9.073519713354016858e-10
2.279406953917500860e-16,9.073518603130992233e-10
2.279404836335132724e-16,9.073517492907967608e-10
2.279406953917500860e-16,9.073516382684942982e-10
2.279405895126316792e-16,9.073515272461918357e-10
2.279407483313092894e-16,9.073514162238893732e-10
2.279406953917500860e-16,9.073513052015869107e-10
2.279407218615296877e-16,9.073511941792844482e-10
2.279406424521908826e-16,9.073510831569819857e-10
2.279407748010888910e-16,9.073509721346795232e-10
2.279406953917500860e-16,9.073508611123770606e-10
2.279406953917500860e-16,9.073507500900745981e-10
2.279406689219704843e-16,9.073506390677721356e-10
2.279407748010888910e-16,9.073505280454696731e-10
2.279406689219704843e-16,9.073504170231672106e-10
2.279408012708684927e-16,9.073503060008647481e-10
2.279407218615296877e-16,9.073501949785622855e-10
2.279407483313092894e-16,9.073500839562598230e-10
2.279407483313092894e-16,9.073499729339573605e-10
2.279406953917500860e-16,9.073498064005036667e-10
2.279406953917500860e-16,9.073496953782012042e-10
2.279407483313092894e-16,9.073495843558987417e-10
2.279407483313092894e-16,9.073494733335962792e-10
2.279407218615296877e-16,9.073493623112938167e-10
2.279407748010888910e-16,9.073492512889913542e-10
2.279406953917500860e-16,9.073491402666888916e-10
2.279407483313092894e-16,9.073490292443864291e-10
2.279407483313092894e-16,9.073489182220839666e-10
2.279407218615296877e-16,9.073488071997815041e-10
