1.460043907165527344e+01
3.604301452636718750e+01
6.081739425659179688e+01
8.919767761230468750e+01
1.216394119262695312e+02
1.349407043457031250e+02
1.320976867675781250e+02
1.315855560302734375e+02
1.235955200195312500e+02
1.126807250976562500e+02
9.754793548583984375e+01
1.034674301147460938e+02
7.980429840087890625e+01
6.057062530517578125e+01
5.228725433349609375e+01
5.196385574340820312e+01
5.489358901977539062e+01
5.832464218139648438e+01
6.216062927246093750e+01
6.934887695312500000e+01
8.163304901123046875e+01
9.621734619140625000e+01
1.205814971923828125e+02
1.227226562500000000e+02
1.189109344482421875e+02
1.162828369140625000e+02
1.159851531982421875e+02
1.059454421997070312e+02
1.018339157104492188e+02
9.544804382324218750e+01
8.990559387207031250e+01
8.588222503662109375e+01
8.703022766113281250e+01
8.742888641357421875e+01
8.642965698242187500e+01
8.646008300781250000e+01
8.927908325195312500e+01
9.361033630371093750e+01
1.025847091674804688e+02
1.079748306274414062e+02
1.080067367553710938e+02
1.027831802368164062e+02
1.028233337402343750e+02
9.887474060058593750e+01
8.884133911132812500e+01
8.376298522949218750e+01
8.372467041015625000e+01
8.414511871337890625e+01
8.461272430419921875e+01
9.082631683349609375e+01
9.811465454101562500e+01
9.876331329345703125e+01
9.777622985839843750e+01
9.559192657470703125e+01
9.088105773925781250e+01
8.463048553466796875e+01
7.480184936523437500e+01
6.932215881347656250e+01
6.943287658691406250e+01
7.497956848144531250e+01
7.763311004638671875e+01
8.583747100830078125e+01
9.690034484863281250e+01
1.047074432373046875e+02
1.117128372192382812e+02
1.180931854248046875e+02
1.175473861694335938e+02
1.211262969970703125e+02
1.205512695312500000e+02
1.130139617919921875e+02
9.935800170898437500e+01
9.600379180908203125e+01
8.970311737060546875e+01
8.433994293212890625e+01
8.228929901123046875e+01
8.431402587890625000e+01
8.517008209228515625e+01
8.802409362792968750e+01
9.690721893310546875e+01
1.085357513427734375e+02
1.135211029052734375e+02
1.078134155273437500e+02
1.071306457519531250e+02
1.031008071899414062e+02
9.489569091796875000e+01
8.612790679931640625e+01
7.847380828857421875e+01
7.625598144531250000e+01
7.682952117919921875e+01
7.993794250488281250e+01
8.306707000732421875e+01
9.060830688476562500e+01
9.704618835449218750e+01
1.064354476928710938e+02
1.118735656738281250e+02
1.059253616333007812e+02
1.068945770263671875e+02
1.038768844604492188e+02
1.029128189086914062e+02
9.989860534667968750e+01
9.809521484375000000e+01
9.443373107910156250e+01
9.670304107666015625e+01
1.046584472656250000e+02
1.086663360595703125e+02
1.059470672607421875e+02
9.915737915039062500e+01
9.369964599609375000e+01
9.211734771728515625e+01
9.150284576416015625e+01
9.361991882324218750e+01
9.698831176757812500e+01
1.024687118530273438e+02
1.079132385253906250e+02
1.051778945922851562e+02
1.016078491210937500e+02
9.821880340576171875e+01
9.627272796630859375e+01
