0.000000000000000000e+00,0.000000000000000000e+00
9.966865181922912598e-02,5.555555343627929688e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.555555820465087891e-01,5.552698671817779541e-02
9.951590001583099365e-02,5.527984499931335449e-01
5.527983978390693665e-02,9.966865181922912598e-02
5.155567646026611328e+00,6.857883334159851074e-01
4.620513916015625000e-01,1.111111164093017578e+00
1.108826398849487305e-01,9.905806928873062134e-02
1.058972835540771484e+00,1.748181432485580444e-01
1.458737850189208984e-01,4.755622386932373047e+00
-2.859384417533874512e-01,-1.534889936447143555e-01
1.666666746139526367e+00,1.658961325883865356e-01
9.829651564359664917e-02,1.533640623092651367e+00
2.156542837619781494e-01,1.305248886346817017e-01
4.355667114257812500e+00,2.860010426957160234e-04
-7.638274691998958588e-03,2.222222328186035156e+00
2.203977555036544800e-01,9.723342210054397583e-02
1.965498566627502441e+00,2.723736464977264404e-01
1.297610551118850708e-01,3.955792903900146484e+00
7.167614530771970749e-03,3.670564619824290276e-03
2.777777910232543945e+00,2.742193043231964111e-01
9.587190300226211548e-02,2.357659339904785156e+00
3.242712318897247314e-01,1.301281154155731201e-01
3.556097745895385742e+00,8.378314971923828125e-02
5.653086304664611816e-02,3.333333492279052734e+00
3.271947205066680908e-01,9.421592950820922852e-02
2.709175348281860352e+00,3.787230551242828369e-01
1.357811987400054932e-01,3.156964063644409180e+00
1.414632052183151245e-01,9.814108163118362427e-02
3.888889074325561523e+00,3.791605532169342041e-01
9.227034449577331543e-02,3.020051240921020508e+00
4.354732036590576172e-01,1.455953121185302734e-01
2.759661197662353516e+00,1.967568248510360718e-01
1.369384229183197021e-01,4.444444656372070312e+00
4.299564063549041748e-01,9.004084765911102295e-02
3.290242910385131836e+00,4.949782788753509521e-01
1.592891514301300049e-01,2.369074106216430664e+00
2.471035271883010864e-01,1.717215329408645630e-01
5.000000000000000000e+00,4.794255495071411133e-01
8.753400295972824097e-02,3.520231723785400391e+00
5.569531917572021484e-01,1.764613091945648193e-01
2.003432512283325195e+00,2.778567671775817871e-01
1.928121745586395264e-01,5.555555820465087891e+00
5.274153947830200195e-01,8.475720882415771484e-02
3.712586164474487305e+00,6.194770336151123047e-01
1.957425326108932495e-01,1.712801575660705566e+00
2.893114089965820312e-01,2.003387361764907837e-01
6.111111640930175781e+00,5.737778544425964355e-01
8.171870559453964233e-02,3.874968528747558594e+00
6.811687946319580078e-01,2.157764136791229248e-01
1.560829877853393555e+00,2.875834405422210693e-01
1.987613141536712646e-01,6.666666984558105469e+00
6.183698177337646484e-01,7.842753082513809204e-02
4.021274566650390625e+00,7.426785230636596680e-01
2.356525510549545288e-01,1.537023186683654785e+00
2.840327322483062744e-01,1.960405558347702026e-01
7.222222328186035156e+00,6.610537767410278320e-01
7.489351928234100342e-02,4.164097309112548828e+00
8.061828613281250000e-01,2.552565932273864746e-01
1.587801456451416016e+00,2.874467074871063232e-01
1.982272714376449585e-01,7.777778148651123047e+00
7.016979455947875977e-01,7.112726569175720215e-02
4.310474872589111328e+00,8.740871548652648926e-01
2.750793099403381348e-01,1.680544853210449219e+00
2.985715568065643311e-01,2.058600038290023804e-01
8.333333969116210938e+00,7.401769161224365234e-01
6.714014708995819092e-02,4.464101314544677734e+00
9.484692811965942383e-01,2.956653237342834473e-01
1.799490094184875488e+00,3.157580494880676270e-01
2.178000062704086304e-01,8.888889312744140625e+00
7.763719558715820312e-01,6.294424086809158325e-02
4.627041816711425781e+00,1.031107902526855469e+00
3.174453377723693848e-01,1.936421632766723633e+00
3.373179137706756592e-01,2.328826487064361572e-01
9.444444656372070312e+00,8.101714253425598145e-01
5.855229869484901428e-02,4.800479888916015625e+00
1.123597860336303711e+00,3.407335877418518066e-01
2.086507320404052734e+00,3.619451224803924561e-01
2.502136826515197754e-01,1.000000000000000000e+01
8.414709568023681641e-01,5.397775024175643921e-02
4.985039710998535156e+00,1.227438211441040039e+00
3.657549619674682617e-01,2.246483325958251953e+00
3.885489404201507568e-01,2.690551280975341797e-01
1.055555629730224609e+01,8.701741695404052734e-01
4.923460632562637329e-02,5.180932044982910156e+00
1.344069480895996094e+00,3.926604688167572021e-01
2.413775444030761719e+00,4.155846834182739258e-01
2.883673608303070068e-01,1.111111164093017578e+01
8.961922526359558105e-01,4.433752223849296570e-02
5.388037204742431641e+00,1.474827647209167480e+00
4.214971959590911865e-01,2.585757732391357422e+00
4.377267956733703613e-01,3.045544028282165527e-01
1.166666698455810547e+01,9.194450378417968750e-01
3.930161520838737488e-02,5.606073379516601562e+00
1.620559573173522949e+00,4.519526362419128418e-01
2.758601665496826172e+00,4.229761064052581787e-01
2.959763109683990479e-01,1.222222328186035156e+01
9.398607611656188965e-01,3.414252027869224548e-02
5.835763931274414062e+00,1.779084801673889160e+00
4.815502762794494629e-01,2.923295259475708008e+00
2.233060598373413086e-01,1.621919274330139160e-01
1.277777862548828125e+01,9.573764204978942871e-01
2.887630276381969452e-02,6.084506511688232422e+00
1.934269428253173828e+00,4.977694749832153320e-01
3.049883365631103516e+00,-7.331684976816177368e-02
-4.215672239661216736e-02,1.333333396911621094e+01
9.719378948211669922e-01,2.351941540837287903e-02
6.355985164642333984e+00,2.073449373245239258e+00
4.935538172721862793e-01,3.133026361465454102e+00
-1.859806478023529053e-01,-1.267276704311370850e-01
1.388888931274414062e+01,9.835004210472106934e-01
1.808860898017883301e-02,6.640707492828369141e+00
2.205500602722167969e+00,4.808810353279113770e-01
3.217823028564453125e+00,-2.434712201356887817e-01
-1.695679128170013428e-01,1.444444465637207031e+01
9.920282363891601562e-01,1.260091923177242279e-02
6.937257766723632812e+00,2.332758426666259766e+00
4.639242291450500488e-01,3.313346385955810547e+00
-2.785998284816741943e-01,-1.955347955226898193e-01
1.500000095367431641e+01,9.974949955940246582e-01
7.073590997606515884e-03,7.246037960052490234e+00
2.456102371215820312e+00,4.443707466125488281e-01
3.419010162353515625e+00,-3.058737814426422119e-01
-2.155218720436096191e-01,1.555555629730224609e+01
9.998838901519775391e-01,1.524002407677471638e-03
7.567883014678955078e+00,2.575465440750122070e+00
4.228185713291168213e-01,3.531651735305786133e+00
-3.306365311145782471e-01,-2.336397469043731689e-01
1.611111259460449219e+01,9.991874694824218750e-01
-4.030381795018911362e-03,7.903513908386230469e+00
2.690228700637817383e+00,3.994545936584472656e-01
3.648106336593627930e+00,-3.537247478961944580e-01
-2.506532371044158936e-01,1.666666793823242188e+01
9.954079389572143555e-01,-9.572082199156284332e-03
8.253360748291015625e+00,2.799521684646606445e+00
3.743892610073089600e-01,3.765965700149536133e+00
-3.741978108882904053e-01,-2.659648060798645020e-01
1.722222328186035156e+01,9.885569810867309570e-01
-1.508365385234355927e-02,8.617555618286132812e+00
2.902416944503784180e+00,3.477927744388580322e-01
3.883626699447631836e+00,-3.906777501106262207e-01
-2.786037325859069824e-01,1.777777862548828125e+01
9.786556959152221680e-01,-2.054779231548309326e-02
8.995981216430664062e+00,2.998051404953002930e+00
3.199324011802673340e-01,4.000105381011962891e+00
-4.019516408443450928e-01,-2.876787185668945312e-01
1.833333396911621094e+01,9.657346606254577637e-01
-2.594732493162155151e-02,9.388335227966308594e+00
