0.000000000000000000e+00,0.000000000000000000e+00,9.966865181922912598e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.997916892170906067e-02,9.954491257667541504e-02
4.975185990333557129e-01,4.975185915827751160e-02,9.966865181922912598e-02,5.001284122467041016e+00,-4.956103563308715820e-01,-3.338027894496917725e-01,1.000000000000000000e+00,9.983342140913009644e-02,9.917399287223815918e-02
1.000096559524536133e+00,5.020141974091529846e-02,6.628836691379547119e-02,5.004065990447998047e+00,3.959309756755828857e-01,2.396043688058853149e-01,1.500000000000000000e+00,1.494381427764892578e-01,9.855675697326660156e-02
1.496781468391418457e+00,1.228544116020202637e-01,9.024880826473236084e-02,5.004768848419189453e+00,-1.886203736066818237e-01,-1.104503050446510315e-01,2.000000000000000000e+00,1.986693292856216431e-01,9.769465774297714233e-02
1.996921539306640625e+00,1.491752862930297852e-01,7.920377701520919800e-02,5.006833553314208984e+00,3.080268502235412598e-01,2.002473771572113037e-01,2.500000000000000000e+00,2.474039644002914429e-01,9.658974409103393555e-02
2.493598222732543945e+00,2.194959819316864014e-01,9.922851622104644775e-02,5.007533073425292969e+00,-2.168743908405303955e-01,-1.305703669786453247e-01,3.000000000000000000e+00,2.955202162265777588e-01,9.524460136890411377e-02
2.994036674499511719e+00,2.475227266550064087e-01,8.617147803306579590e-02,5.009594917297363281e+00,2.622362077236175537e-01,1.676523387432098389e-01,3.500000000000000000e+00,3.428978025913238525e-01,9.366241842508316040e-02
3.490880489349365234e+00,3.167640566825866699e-01,1.029367148876190186e-01,5.010284423828125000e+00,-2.490816563367843628e-01,-1.550850123167037964e-01,4.000000000000000000e+00,3.894183635711669922e-01,9.184695035219192505e-02
3.991816282272338867e+00,3.434709310531616211e-01,8.742821216583251953e-02,5.012344837188720703e+00,2.372463792562484741e-01,1.485242396593093872e-01,4.500000000000000000e+00,4.349655508995056152e-01,8.980252593755722046e-02
4.489064693450927734e+00,4.108711779117584229e-01,1.022806391119956970e-01,5.013023376464843750e+00,-2.663389444351196289e-01,-1.684971600770950317e-01,5.000000000000000000e+00,4.794255495071411133e-01,8.753400295972824097e-02
4.990466594696044922e+00,4.355606436729431152e-01,8.543092012405395508e-02,5.015044689178466797e+00,2.238495498895645142e-01,1.382129937410354614e-01,5.500000000000000000e+00,5.226872563362121582e-01,8.504681289196014404e-02
5.488232135772705078e+00,5.006558299064636230e-01,9.925221651792526245e-02,5.015711784362792969e+00,-2.752869725227355957e-01,-1.754916012287139893e-01,6.000000000000000000e+00,5.646424889564514160e-01,8.234692364931106567e-02
5.990062713623046875e+00,5.229629874229431152e-01,8.170305192470550537e-02,5.017676353454589844e+00,2.151968479156494141e-01,1.317044347524642944e-01,6.500000000000000000e+00,6.051864624023437500e-01,7.944083958864212036e-02
6.488400459289550781e+00,5.853612422943115234e-01,9.487349539995193481e-02,5.018339157104492188e+00,-2.809865474700927734e-01,-1.799257397651672363e-01,7.000000000000000000e+00,6.442176699638366699e-01,7.633560895919799805e-02
6.990639209747314453e+00,6.049283146858215332e-01,7.688091695308685303e-02,5.020243644714355469e+00,2.081164568662643433e-01,1.265020221471786499e-01,7.500000000000000000e+00,6.816387772560119629e-01,7.303873449563980103e-02
