0.000000000000000000e+00,0.000000000000000000e+00,9.966865181922912598e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.997916892170906067e-02,9.954491257667541504e-02
4.975185990333557129e-01,4.975185915827751160e-02,9.966865181922912598e-02,5.004795074462890625e+00,-3.479610979557037354e-01,-2.343582659959793091e-01,1.000000000000000000e+00,9.983342140913009644e-02,9.917399287223815918e-02
9.989767074584960938e-01,6.492801010608673096e-02,7.623282074928283691e-02,5.009542942047119141e+00,3.457261025905609131e-01,2.138346582651138306e-01,1.500000000000000000e+00,1.494381427764892578e-01,9.855675697326660156e-02
1.495843052864074707e+00,1.375523954629898071e-01,9.761628508567810059e-02,5.014216899871826172e+00,-2.194218039512634277e-01,-1.324165761470794678e-01,2.000000000000000000e+00,1.986693292856216431e-01,9.769465774297714233e-02
1.997016191482543945e+00,1.645838916301727295e-01,8.437462896108627319e-02,5.018939018249511719e+00,2.758572697639465332e-01,1.766469925642013550e-01,2.500000000000000000e+00,2.474039644002914429e-01,9.658974409103393555e-02
2.494799852371215820e+00,2.343683689832687378e-01,1.020393297076225281e-01,5.023438453674316406e+00,-2.223579883575439453e-01,-1.363403648138046265e-01,3.000000000000000000e+00,2.955202162265777588e-01,9.524460136890411377e-02
2.996795654296875000e+00,2.634181678295135498e-01,8.840529620647430420e-02,5.028001785278320312e+00,2.337225377559661865e-01,1.477198451757431030e-01,3.500000000000000000e+00,3.428978025913238525e-01,9.366241842508316040e-02
3.495568752288818359e+00,3.310914635658264160e-01,1.031772792339324951e-01,5.032355308532714844e+00,-2.363084852695465088e-01,-1.481248885393142700e-01,4.000000000000000000e+00,3.894183635711669922e-01,9.184695035219192505e-02
3.998561859130859375e+00,3.594166934490203857e-01,8.836478739976882935e-02,5.036764621734619141e+00,2.110412418842315674e-01,1.312028914690017700e-01,4.500000000000000000e+00,4.349655508995056152e-01,8.980252593755722046e-02
4.498410701751708984e+00,4.248878359794616699e-01,1.014850735664367676e-01,5.041006565093994141e+00,-2.455511689186096191e-01,-1.558090448379516602e-01,5.000000000000000000e+00,4.794255495071411133e-01,8.753400295972824097e-02
5.002405166625976562e+00,4.515299797058105469e-01,8.590416610240936279e-02,5.045280456542968750e+00,1.984754353761672974e-01,1.219286993145942688e-01,5.500000000000000000e+00,5.226872563362121582e-01,8.504681289196014404e-02
5.503369808197021484e+00,5.145921111106872559e-01,9.809703379869461060e-02,5.049440383911132812e+00,-2.519848346710205078e-01,-1.609688550233840942e-01,6.000000000000000000e+00,5.646424889564514160e-01,8.234692364931106567e-02
6.008354187011718750e+00,5.389688611030578613e-01,8.200015127658843994e-02,5.053596019744873047e+00,1.902956962585449219e-01,1.158804520964622498e-01,6.500000000000000000e+00,6.051864624023437500e-01,7.944083958864212036e-02
6.510457038879394531e+00,5.993276238441467285e-01,9.358819574117660522e-02,5.057698726654052734e+00,-2.574265301227569580e-01,-1.651704907417297363e-01,7.000000000000000000e+00,6.442176699638366699e-01,7.633560895919799805e-02
7.016419410705566406e+00,6.209626197814941406e-01,7.707114517688751221e-02,5.061751365661621094e+00,1.838739812374114990e-01,1.111243218183517456e-01,7.500000000000000000e+00,6.816387772560119629e-01,7.303873449563980103e-02
7.519676208496093750e+00,6.782683134078979492e-01,8.818357437849044800e-02,5.065820693969726562e+00,-2.624169290065765381e-01,-1.689529865980148315e-01,8.000000000000000000e+00,7.173560857772827148e-01,6.955827027559280396e-02
8.026600837707519531e+00,6.967429518699645996e-01,7.128827273845672607e-02,5.069784164428710938e+00,1.782003939151763916e-01,1.069176420569419861e-01,8.500000000000000000e+00,7.512804269790649414e-01,6.590273231267929077e-02
