0.000000000000000000e+00,0.000000000000000000e+00,9.966865181922912598e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.997916892170906067e-02,9.954491257667541504e-02
4.975185990333557129e-01,4.975185915827751160e-02,9.966865181922912598e-02,5.011209964752197266e+00,-2.869297564029693604e-01,-1.932525336742401123e-01,1.000000000000000000e+00,9.983342140913009644e-02,9.917399287223815918e-02
9.990077018737792969e-01,7.106468081474304199e-02,8.034339547157287598e-02,5.021272659301757812e+00,1.204597428441047668e-01,6.542113423347473145e-02,1.500000000000000000e+00,1.494381427764892578e-01,9.855675697326660156e-02
1.498548388481140137e+00,1.233710199594497681e-01,8.688551187515258789e-02,5.032464504241943359e+00,5.625327676534652710e-02,4.155694693326950073e-02,2.000000000000000000e+00,1.986693292856216431e-01,9.769465774297714233e-02
1.999408364295959473e+00,1.726449579000473022e-01,9.104120731353759766e-02,5.043340682983398438e+00,3.054434806108474731e-02,2.436154894530773163e-02,2.500000000000000000e+00,2.474039644002914429e-01,9.658974409103393555e-02
2.501376152038574219e+00,2.215385288000106812e-01,9.347736090421676636e-02,5.054000377655029297e+00,2.031677402555942535e-02,1.608700864017009735e-02,3.000000000000000000e+00,2.955202162265777588e-01,9.524460136890411377e-02
3.004379987716674805e+00,2.707360386848449707e-01,9.508606046438217163e-02,5.064498901367187500e+00,3.099061548709869385e-03,3.668342484161257744e-03,3.500000000000000000e+00,3.428978025913238525e-01,9.366241842508316040e-02
3.508512735366821289e+00,3.191283345222473145e-01,9.545289725065231323e-02,5.074821472167968750e+00,-7.818253710865974426e-03,-4.793317057192325592e-03,4.000000000000000000e+00,3.894183635711669922e-01,9.184695035219192505e-02
4.013759136199951172e+00,3.667171895503997803e-01,9.497356414794921875e-02,5.084996700286865234e+00,-1.586381904780864716e-02,-1.103079132735729218e-02,4.500000000000000000e+00,4.349655508995056152e-01,8.980252593755722046e-02
4.520117759704589844e+00,4.133594036102294922e-01,9.387048333883285522e-02,5.095044136047363281e+00,-2.190188691020011902e-02,-1.570498384535312653e-02,5.000000000000000000e+00,4.794255495071411133e-01,8.753400295972824097e-02
5.027584075927734375e+00,4.589360654354095459e-01,9.229998290538787842e-02,5.104981422424316406e+00,-2.649630792438983917e-02,-1.925727911293506622e-02,5.500000000000000000e+00,5.226872563362121582e-01,8.504681289196014404e-02
5.536153316497802734e+00,5.033497810363769531e-01,9.037425369024276733e-02,5.114824295043945312e+00,-3.025525994598865509e-02,-2.213949337601661682e-02,6.000000000000000000e+00,5.646424889564514160e-01,8.234692364931106567e-02
6.045821189880371094e+00,5.464985370635986328e-01,8.816030621528625488e-02,5.124587059020996094e+00,-3.349896520376205444e-02,-2.460878714919090271e-02,6.500000000000000000e+00,6.051864624023437500e-01,7.944083958864212036e-02
6.556584835052490234e+00,5.882816910743713379e-01,8.569942414760589600e-02,5.134282588958740234e+00,-3.642525896430015564e-02,-2.682394348084926605e-02,7.000000000000000000e+00,6.442176699638366699e-01,7.633560895919799805e-02
7.068440437316894531e+00,6.285992264747619629e-01,8.301702886819839478e-02,5.143923282623291016e+00,-3.914458677172660828e-02,-2.887517772614955902e-02,7.500000000000000000e+00,6.816387772560119629e-01,7.303873449563980103e-02
7.581385612487792969e+00,6.673525571823120117e-01,8.012951165437698364e-02,5.153520107269287109e+00,-4.170511290431022644e-02,-3.080406412482261658e-02,8.000000000000000000e+00,7.173560857772827148e-01,6.955827027559280396e-02
8.095417976379394531e+00,7.044461369514465332e-01,7.704910635948181152e-02,5.163084506988525391e+00,-4.413737356662750244e-02,-3.263555467128753662e-02,8.500000000000000000e+00,7.512804269790649414e-01,6.590273231267929077e-02
8.610534667968750000e+00,7.397872209548950195e-01,7.378555089235305786e-02,5.172626972198486328e+00,-4.644231870770454407e-02,-3.437280282378196716e-02,9.000000000000000000e+00,7.833269238471984863e-01,6.208111718297004700e-02
9.126731872558593750e+00,7.732875347137451172e-01,7.034827023744583130e-02,5.182157993316650391e+00,-4.862593114376068115e-02,-3.602032363414764404e-02,9.500000000000000000e+00,8.134154677391052246e-01,5.810283869504928589e-02
9.644007682800292969e+00,8.048624992370605469e-01,6.674623489379882812e-02,5.191687583923339844e+00,-5.067990347743034363e-02,-3.757288679480552673e-02,1.000000000000000000e+01,8.414709568023681641e-01,5.397775024175643921e-02
1.016235828399658203e+01,8.344326019287109375e-01,6.298894435167312622e-02,5.201225757598876953e+00,-5.260048806667327881e-02,-3.902750462293624878e-02,1.050000000000000000e+01,8.674232363700866699e-01,4.971610009670257568e-02
1.068178081512451172e+01,8.619232773780822754e-01,5.908619239926338196e-02,5.210782051086425781e+00,-5.438377335667610168e-02,-4.038116708397865295e-02,1.100000000000000000e+01,8.912073969841003418e-01,4.532854259014129639e-02
1.120227050781250000e+01,8.872650265693664551e-01,5.504807457327842712e-02,5.220365524291992188e+00,-5.602582544088363647e-02,-4.163087159395217896e-02,1.150000000000000000e+01,9.127639532089233398e-01,4.082604870200157166e-02
