0.000000000000000000e+00,0.000000000000000000e+00,9.966865181922912598e-02,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,4.997916892170906067e-02,9.954491257667541504e-02
4.975185990333557129e-01,4.975185915827751160e-02,9.966865181922912598e-02,5.005882263183593750e+00,-4.303690791130065918e-01,-2.898615896701812744e-01,1.000000000000000000e+00,9.983342140913009644e-02,9.917399287223815918e-02
9.999048709869384766e-01,5.673892423510551453e-02,7.068249583244323730e-02,5.013200759887695312e+00,3.903570771217346191e-01,2.393832951784133911e-01,1.500000000000000000e+00,1.494381427764892578e-01,9.855675697326660156e-02
1.497216343879699707e+00,1.310822218656539917e-01,9.462082386016845703e-02,5.018123149871826172e+00,-2.343592345714569092e-01,-1.408608108758926392e-01,2.000000000000000000e+00,1.986693292856216431e-01,9.769465774297714233e-02
1.998998165130615234e+00,1.551622152328491211e-01,8.053474128246307373e-02,5.024833679199218750e+00,3.263877928256988525e-01,2.101546823978424072e-01,2.500000000000000000e+00,2.474039644002914429e-01,9.658974409103393555e-02
2.497227191925048828e+00,2.281188368797302246e-01,1.015502065420150757e-01,5.029665470123291016e+00,-2.554153203964233398e-01,-1.559054106473922729e-01,3.000000000000000000e+00,2.955202162265777588e-01,9.524460136890411377e-02
3.000191926956176758e+00,2.536975145339965820e-01,8.595966547727584839e-02,5.036258697509765625e+00,2.878797948360443115e-01,1.828687340021133423e-01,3.500000000000000000e+00,3.428978025913238525e-01,9.366241842508316040e-02
3.499486684799194336e+00,3.256174325942993164e-01,1.042465418577194214e-01,5.040998458862304688e+00,-2.842299342155456543e-01,-1.776411831378936768e-01,4.000000000000000000e+00,3.894183635711669922e-01,9.184695035219192505e-02
4.003807544708251953e+00,3.498042821884155273e-01,8.648242056369781494e-02,5.047491073608398438e+00,2.669180929660797119e-01,1.666875332593917847e-01,4.500000000000000000e+00,4.349655508995056152e-01,8.980252593755722046e-02
4.504364967346191406e+00,4.199938774108886719e-01,1.031511723995208740e-01,5.052145957946777344e+00,-3.010641038417816162e-01,-1.904878616333007812e-01,5.000000000000000000e+00,4.794255495071411133e-01,8.753400295972824097e-02
5.009994029998779297e+00,4.420686066150665283e-01,8.410238474607467651e-02,5.058518409729003906e+00,2.559006214141845703e-01,1.580103337764739990e-01,5.500000000000000000e+00,5.226872563362121582e-01,8.504681289196014404e-02
5.511908531188964844e+00,5.100614428520202637e-01,9.990341961383819580e-02,5.063101768493652344e+00,-3.106918632984161377e-01,-1.977866291999816895e-01,6.000000000000000000e+00,5.646424889564514160e-01,8.234692364931106567e-02
6.018793106079101562e+00,5.296452045440673828e-01,8.012475818395614624e-02,5.069350719451904297e+00,2.490717470645904541e-01,1.526794135570526123e-01,6.500000000000000000e+00,6.051864624023437500e-01,7.944083958864212036e-02
