-4.268150329589843750e-01,-2.883724868297576904e-02
-4.268205463886260986e-01,-2.913224510848522186e-02
-4.268275499343872070e-01,-2.940056659281253815e-02
-4.268359839916229248e-01,-2.964196726679801941e-02
-4.268458485603332520e-01,-2.985620312392711639e-02
-4.268570542335510254e-01,-3.004289790987968445e-02
-4.268695712089538574e-01,-3.020195849239826202e-02
-4.268833398818969727e-01,-3.033276461064815521e-02
-4.268983602523803711e-01,-3.043552488088607788e-02
-4.269144833087921143e-01,-3.050941415131092072e-02
-4.269317090511322021e-01,-3.055489249527454376e-02
-4.269499182701110840e-01,-3.057103417813777924e-02
-4.269693493843078613e-01,-3.055811300873756409e-02
-4.269893467426300049e-01,-3.051570802927017212e-02
-4.270095527172088623e-01,-3.044308535754680634e-02
-4.270315468311309814e-01,-3.034159913659095764e-02
-4.270536005496978760e-01,-3.020984493196010590e-02
-4.270761311054229736e-01,-3.004769794642925262e-02
-4.270985126495361328e-01,-2.985594794154167175e-02
-4.271223247051239014e-01,-2.963411994278430939e-02
-4.271458089351654053e-01,-2.938186191022396088e-02
-4.271694123744964600e-01,-2.909979596734046936e-02
-4.271924793720245361e-01,-2.878777496516704559e-02
-4.272165894508361816e-01,-2.844610437750816345e-02
-4.272399842739105225e-01,-2.807429805397987366e-02
-4.272631108760833740e-01,-2.767261117696762085e-02
-4.272859096527099609e-01,-2.724166214466094971e-02
-4.273082613945007324e-01,-2.678159996867179871e-02
-4.273300766944885254e-01,-2.629329077899456024e-02
-4.273512661457061768e-01,-2.577630430459976196e-02
-4.273717701435089111e-01,-2.523118257522583008e-02
-4.273914992809295654e-01,-2.465883083641529083e-02
-4.274103939533233643e-01,-2.405954338610172272e-02
-4.274283349514007568e-01,-2.343356423079967499e-02
-4.274452924728393555e-01,-2.278200536966323853e-02
-4.274611771106719971e-01,-2.210481092333793640e-02
-4.274759590625762939e-01,-2.140318229794502258e-02
-4.274895489215850830e-01,-2.067810297012329102e-02
-4.275019168853759766e-01,-1.993043906986713409e-02
-4.275130331516265869e-01,-1.916049607098102570e-02
-4.275228083133697510e-01,-1.836921460926532745e-02
-4.275312423706054688e-01,-1.755753345787525177e-02
-4.275383055210113525e-01,-1.672673784196376801e-02
-4.275439679622650146e-01,-1.587800495326519012e-02
-4.275481700897216797e-01,-1.501119881868362427e-02
-4.275509715080261230e-01,-1.412842702120542526e-02
