1.344442129135131836e+00,3.220773637294769287e-01
1.044608578085899353e-01,3.341655433177947998e-01
1.026947736740112305e+00,3.251808583736419678e-01
-1.557047367095947266e-01,3.342591524124145508e-01
7.162183523178100586e-01,3.268305063247680664e-01
-3.987897038459777832e-01,3.337619602680206299e-01
4.184037446975708008e-01,3.273459672927856445e-01
-6.247809529304504395e-01,3.326940536499023438e-01
1.366062164306640625e-01,3.269619047641754150e-01
1.062914848327636719e+00,3.089981377124786377e-01
-1.281564384698867798e-01,3.257732391357421875e-01
7.477742433547973633e-01,3.092029690742492676e-01
-3.753970861434936523e-01,3.237788081169128418e-01
4.455652534961700439e-01,3.078567683696746826e-01
-6.050925850868225098e-01,3.209351301193237305e-01
1.598035842180252075e-01,3.051253557205200195e-01
1.089890956878662109e+00,2.586010098457336426e-01
-1.086300089955329895e-01,3.010498583316802979e-01
7.707303762435913086e-01,2.552014589309692383e-01
-3.591103553771972656e-01,2.955769300460815430e-01
4.650855958461761475e-01,2.490612715482711792e-01
-5.915713906288146973e-01,2.886593043804168701e-01
1.763097792863845825e-01,2.404788881540298462e-01
1.110668420791625977e+00,1.161862909793853760e-01
-9.479080885648727417e-02,2.296222150325775146e-01
7.879834771156311035e-01,1.056706309318542480e-01
-3.476263880729675293e-01,2.166484147310256958e-01
4.800284504890441895e-01,9.147521108388900757e-02
-5.819910168647766113e-01,2.018954455852508545e-01
1.892544478178024292e-01,7.464642822742462158e-02
1.128489851951599121e+00,-1.309505999088287354e-01
-8.358210325241088867e-02,5.613551288843154907e-02
8.034113049507141113e-01,-1.408018022775650024e-01
-3.380884230136871338e-01,3.687400370836257935e-02
4.939160346984863281e-01,-1.521298885345458984e-01
-5.737596750259399414e-01,1.807762496173381805e-02
2.019016295671463013e-01,-1.637841910123825073e-01
1.146862745285034180e+00,-2.947917580604553223e-01
-7.194362580776214600e-02,-1.748487353324890137e-01
8.208426237106323242e-01,-2.968243062496185303e-01
-3.276217579841613770e-01,-1.845773905515670776e-01
5.102193355560302734e-01,-2.989426553249359131e-01
-5.644429326057434082e-01,-1.918986588716506958e-01
2.172425389289855957e-01,-3.008644878864288330e-01
1.169396281242370605e+00,-3.395859301090240479e-01
-5.738260224461555481e-02,-3.023225665092468262e-01
8.434939384460449219e-01,-3.395102620124816895e-01
-3.139446079730987549e-01,-3.029182255268096924e-01
5.317126512527465820e-01,-3.393897116184234619e-01
-5.519710779190063477e-01,-3.024221062660217285e-01
2.376269996166229248e-01,-3.391689062118530273e-01
-7.708527445793151855e-01,-3.005386888980865479e-01
-3.827021643519401550e-02,-3.387444615364074707e-01
8.734250068664550781e-01,-3.474389314651489258e-01
-2.958379387855529785e-01,-3.380278348922729492e-01
5.602396726608276367e-01,-3.472798764705657959e-01
-5.349233746528625488e-01,-3.368968665599822998e-01
2.643580138683319092e-01,-3.470689952373504639e-01
-7.549861073493957520e-01,-3.351528048515319824e-01
-1.328817382454872131e-02,-3.467789590358734131e-01
9.113392829895019531e-01,-3.487710058689117432e-01
-2.724128961563110352e-01,-3.463692963123321533e-01
5.960648655891418457e-01,-3.487076163291931152e-01
